,CASE_STATUS,DECISION_DATE,VISA_CLASS,JOB_TITLE,FULL_TIME_POSITION,EMPLOYER_NAME,WORKSITE_CITY,WORKSITE_STATE,WORKSITE_POSTAL_CODE,PREVAILING_WAGE,PW_UNIT_OF_PAY,PW_WAGE_LEVEL,LOCATION,YEAR
413,CERTIFIED,2019-09-05,H-1B,SENIOR DATA ENGINEER,Y,"SALESFORCE.COM, INC.",SAN FRANCISCO,CA,94105,137259.0,Year,III,"SAN FRANCISCO, CA",2019
414,CERTIFIED,2019-09-10,H-1B,"DIRECTOR, BIG DATA AND CLOUD PLATFORM SPECIALIST",Y,UBS ASSET MANAGEMENT AMERICAS INC,NEW YORK,NY,10019,144976.0,Year,IV,"NEW YORK, NY",2019
415,CERTIFIED,2019-09-13,H-1B,"SENIOR SOFTWARE ENGINEER, GEODATA",Y,"MAPBOX, INC.",SAN FRANCISCO,CA,94105,156749.0,Year,IV,"SAN FRANCISCO, CA",2019
416,CERTIFIED,2019-09-18,H-1B,"VICE PRESIDENT, EDL BIG DATA ARCHITECT",Y,JEFFERIES LLC,NEW YORK,NY,10022,144976.0,Year,IV,"NEW YORK, NY",2019
417,CERTIFIED,2019-09-24,H-1B,"DATA ENGINEER, MACHINE LEARNING",Y,ADOBE INC.,SAN FRANCISCO,CA,94103,156749.0,Year,IV,"SAN FRANCISCO, CA",2019
418,CERTIFIED,2019-09-30,H-1B,DATABASE RELIABILITY ENGINEER,Y,VIANT TECHNOLOGY LLC,LOS ANGELES,CA,90045,125757.0,Year,III,"LOS ANGELES, CA",2019
419,WITHDRAWN,2019-03-22,H-1B,SENIOR DATA ANALYST,Y,ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,NEW YORK,NY,10029,75275.0,Year,II,"NEW YORK, NY",2019
420,CERTIFIED,2019-01-02,H-1B,ORACLE/ SQL DATABASE ADMINISTRATOR,Y,PVR AMERICA INC.,SAN FRANCISCO,CA,94104,88421.0,Year,II,"SAN FRANCISCO, CA",2019
421,CERTIFIED,2019-01-03,H-1B,SENIOR DATABASE ADMINISTRATOR,Y,"FOX CABLE NETWORK SERVICES, LLC",LOS ANGELES,CA,90064,117021.0,Year,IV,"LOS ANGELES, CA",2019
422,CERTIFIED,2019-01-04,H-1B,DATABASE PROGRAM ANALYST,Y,SEIU LOCAL 721,LOS ANGELES,CA,90017,74256.0,Year,II,"LOS ANGELES, CA",2019
423,CERTIFIED,2019-01-17,H-1B,SENIOR DATABASE ADMINISTRATOR,Y,"FOX CABLE NETWORK SERVICES, LLC",LOS ANGELES,CA,90064,117021.0,Year,IV,"LOS ANGELES, CA",2019
424,CERTIFIED,2019-01-23,H-1B,DATABASE ADMINISTRATOR,Y,"COMPUNNEL SOFTWARE GROUP, INC.",NEW YORK,NY,10281,83600.0,Year,II,"NEW YORK, NY",2019
425,CERTIFIED,2019-01-23,H-1B,SR DATABASE ADMINISTRATOR,Y,"WEBMD, LLC",NEW YORK,NY,10014,122200.0,Year,IV,"NEW YORK, NY",2019
426,CERTIFIED,2019-01-24,H-1B,SENIOR DATABASE ADMINISTRATOR,Y,"SALESFORCE.COM, INC.",SAN FRANCISCO,CA,94105,129946.0,Year,IV,"SAN FRANCISCO, CA",2019
427,CERTIFIED,2019-01-25,H-1B,ORACLE DATABASE ADMINISTRATOR,Y,BYER CALIFORNIA,SAN FRANCISCO,CA,94103,124946.0,Year,IV,"SAN FRANCISCO, CA",2019
428,CERTIFIED,2019-02-04,H-1B,SENIOR DATABASE ENGINEER,Y,WEBILENT TECHNOLOGY INC,NEW YORK,NY,10285,83512.0,Year,II,"NEW YORK, NY",2019
429,CERTIFIED,2019-02-07,H-1B,SENIOR ORACLE DATABASE ENGINEER,Y,IPSOFT INCORPORATED,NEW YORK,NY,10007,102856.0,Year,III,"NEW YORK, NY",2019
430,CERTIFIED,2019-02-12,H-1B,DATABASE ADMINISTRATOR,Y,IBM CORPORATION,NEW YORK,NY,10017,83512.0,Year,II,"NEW YORK, NY",2019
431,CERTIFIED,2019-02-14,H-1B,DATABASE ADMINISTRATOR 3,Y,CAPGEMINI AMERICA INC,NEW YORK,NY,10007,102856.0,Year,III,"NEW YORK, NY",2019
432,CERTIFIED,2019-02-28,H-1B,DATABASE MANAGEMENT LEAD,Y,JPMORGAN CHASE &AMP; CO.,NEW YORK,NY,10001,122200.0,Year,IV,"NEW YORK, NY",2019
433,CERTIFIED-WITHDRAWN,2019-03-01,H-1B,DATABASE ADMINISTRATOR,Y,INNOVATECH SOLUTIONS INC,NEW YORK,NY,10271,83512.0,Year,II,"NEW YORK, NY",2019
434,CERTIFIED,2019-03-01,H-1B,DATABASE ADMINISTRATOR,Y,INNOVATECH SOLUTIONS INC,NEW YORK,NY,10271,83512.0,Year,II,"NEW YORK, NY",2019
435,CERTIFIED,2019-03-05,H-1B,ASSOCIATE DATA ENGINEER,Y,"SHIPT, INC.",SAN FRANCISCO,CA,94103,88421.0,Year,II,"SAN FRANCISCO, CA",2019
436,CERTIFIED,2019-03-05,H-1B,DATA ANALYST,Y,YAI-NATIONAL INSTITUTE FOR PEOPLE WITH DISABILITIES,NEW YORK,NY,10001,64168.0,Year,I,"NEW YORK, NY",2019
437,CERTIFIED,2019-03-06,H-1B,DATABASE ARCHITECT 3,Y,POLARIS CONSULTING & SERVICES LTD,NEW YORK,NY,10004,102856.0,Year,III,"NEW YORK, NY",2019
438,CERTIFIED,2019-03-06,H-1B,DATA ENGINEER - ASSOCIATE ANALYST,Y,"SALESFORCE.COM, INC.",SAN FRANCISCO,CA,94105,88421.0,Year,II,"SAN FRANCISCO, CA",2019
439,CERTIFIED,2019-03-07,H-1B,DATABASE DEVELOPER,Y,"HERMITAGE INFOTECH, LLC",NEW YORK,NY,10016,83512.0,Year,II,"NEW YORK, NY",2019
440,CERTIFIED,2019-03-07,H-1B,DATABASE ANALYST,Y,"TECH MAHINDRA (AMERICAS),INC.",NEW YORK,NY,10036,83512.0,Year,II,"NEW YORK, NY",2019
441,CERTIFIED,2019-03-09,H-1B,BUSINESS DATA ANALYST II,Y,"DANIEL H COOK ASSOCIATES, INC.",NEW YORK,NY,10001,83512.0,Year,II,"NEW YORK, NY",2019
442,CERTIFIED-WITHDRAWN,2019-03-09,H-1B,HBI DATABASE ENGINEER,Y,"ECLINICALWORKS, LLC",NEW YORK,NY,10005,64168.0,Year,I,"NEW YORK, NY",2019
443,CERTIFIED,2019-03-09,H-1B,DATABASE ADMINISTRATOR,Y,NHN GLOBAL INC,LOS ANGELES,CA,90021,52874.0,Year,I,"LOS ANGELES, CA",2019
444,CERTIFIED,2019-03-11,H-1B,ASSOCIATE DIRECTOR - SENIOR DATABASE ARCHITECT,Y,"MOODY'S ANALYTICS, INC.",NEW YORK,NY,10007,122200.0,Year,IV,"NEW YORK, NY",2019
445,CERTIFIED,2019-03-11,H-1B,JUNIOR DATABASE ADMINISTRATOR,Y,"SD&A TELESERVICES, INC.",LOS ANGELES,CA,90045,52874.0,Year,I,"LOS ANGELES, CA",2019
446,CERTIFIED,2019-03-11,H-1B,DATABASE ANALYST,Y,"MARLABS, INC",NEW YORK,NY,10006,83512.0,Year,II,"NEW YORK, NY",2019
447,CERTIFIED,2019-03-12,H-1B,DATABASE ADMINISTRATOR 3,Y,CAPGEMINI AMERICA INC,NEW YORK,NY,10007,102856.0,Year,III,"NEW YORK, NY",2019
448,CERTIFIED,2019-03-12,H-1B,DATABASE ANALYST,Y,"MARLABS, INC",NEW YORK,NY,10005,83512.0,Year,II,"NEW YORK, NY",2019
449,CERTIFIED,2019-03-12,H-1B,PYTHON DEVELOPER/ SQL DATABASE ANALYST,Y,TAX CREDIT CO,LOS ANGELES,CA,90028,74256.0,Year,II,"LOS ANGELES, CA",2019
450,CERTIFIED,2019-03-13,H-1B,DATABASE ANALYST,Y,"TECH MAHINDRA (AMERICAS),INC.",NEW YORK,NY,10038,83512.0,Year,II,"NEW YORK, NY",2019
451,CERTIFIED,2019-03-14,H-1B,SENIOR DATABASE ADMINISTRATOR,Y,"PROSPER MARKETPLACE, INC.",SAN FRANCISCO,CA,94105,124946.0,Year,IV,"SAN FRANCISCO, CA",2019
452,CERTIFIED,2019-03-14,H-1B,DATABASE ADMINISTRATOR II,Y,"S.B.V. PHARMACY, CORP.",NEW YORK,NY,10029,83512.0,Year,II,"NEW YORK, NY",2019
453,CERTIFIED,2019-03-14,H-1B,ASSISTANT DIRECTOR - DATA OPERATIONS,Y,"MOODY'S ANALYTICS, INC.",SAN FRANCISCO,CA,94105,88421.0,Year,II,"SAN FRANCISCO, CA",2019
454,CERTIFIED,2019-03-14,H-1B,DATABASE ANALYST,Y,"MARLABS, INC",NEW YORK,NY,10006,83512.0,Year,II,"NEW YORK, NY",2019
455,CERTIFIED,2019-03-14,H-1B,DATA CENTER ADMINISTRATOR,Y,"CLOUDFLARE, INC.",SAN FRANCISCO,CA,94107,124946.0,Year,IV,"SAN FRANCISCO, CA",2019
456,CERTIFIED,2019-03-14,H-1B,DATABASE DEVELOPER,Y,"SQUARE, INC.",SAN FRANCISCO,CA,94103,124946.0,Year,IV,"SAN FRANCISCO, CA",2019
457,CERTIFIED,2019-03-15,H-1B,DATABASE ADMINISTRATOR,Y,GSPM PHARMACY INC.,NEW YORK,NY,10039,64168.0,Year,I,"NEW YORK, NY",2019
458,CERTIFIED,2019-03-15,H-1B,DATABASE ADMINISTRATOR,Y,SU-RAJ INTERGOLD INC.,NEW YORK,NY,10036,83512.0,Year,II,"NEW YORK, NY",2019
459,CERTIFIED,2019-03-18,H-1B,DATA ANALYST,Y,MATCHPOINT SOLUTIONS,SAN FRANCISCO,CA,94103,88421.0,Year,II,"SAN FRANCISCO, CA",2019
460,CERTIFIED,2019-03-18,H-1B,DATABASE ANALYST,Y,"MARLABS, INC",NEW YORK,NY,10001,83512.0,Year,II,"NEW YORK, NY",2019
461,CERTIFIED,2019-03-19,H-1B,DATABASE ADMINISTRATOR,Y,IT PREMIA GROUP INC,NEW YORK,NY,10281,83512.0,Year,II,"NEW YORK, NY",2019
462,CERTIFIED,2019-03-20,H-1B,DATABASE ADMINISTRATOR,Y,WL GLOBAL CORP.,NEW YORK,NY,10019,64168.0,Year,I,"NEW YORK, NY",2019
463,CERTIFIED,2019-03-21,H-1B,SENIOR DATABASE DEVELOPER,Y,"3I INFOTECH, INC.",NEW YORK,NY,10022,102856.0,Year,III,"NEW YORK, NY",2019
464,CERTIFIED,2019-03-21,H-1B,DATA ENGINEER,Y,VOXELCLOUD INC,LOS ANGELES,CA,90024,74256.0,Year,II,"LOS ANGELES, CA",2019
465,CERTIFIED,2019-03-21,H-1B,DATA ENGINEER,Y,VOXELCLOUD INC,LOS ANGELES,CA,90024,74256.0,Year,II,"LOS ANGELES, CA",2019
466,CERTIFIED,2019-03-22,H-1B,SENIOR DATA ARCHITECT,Y,SIRIUS XM RADIO INC.,NEW YORK,NY,10001,122200.0,Year,IV,"NEW YORK, NY",2019
467,CERTIFIED,2019-03-22,H-1B,DATABASE ADMINISTRATOR,Y,"DAZZLON COMPUTER SERVICES, INC.",NEW YORK,NY,10004,83512.0,Year,II,"NEW YORK, NY",2019
468,CERTIFIED,2019-03-25,H-1B,DATABASE ANALYST,Y,"APPLIED PREDICTIVE TECHNOLOGIES, INC.",SAN FRANCISCO,CA,94105,88421.0,Year,II,"SAN FRANCISCO, CA",2019
469,CERTIFIED,2019-03-25,H-1B,MI DATA ENGINEER,Y,"POINT72, L.P.",NEW YORK,NY,10001,102856.0,Year,III,"NEW YORK, NY",2019
470,CERTIFIED,2019-03-25,H-1B,DATABASE ADMINISTRATOR,Y,ULFBEHRT LABS CORP,NEW YORK,NY,10004,83512.0,Year,II,"NEW YORK, NY",2019
471,CERTIFIED,2019-03-25,H-1B,DATABASE ADMINISTRATOR II,Y,MELBRAN DRUGS INC,NEW YORK,NY,10032,83512.0,Year,II,"NEW YORK, NY",2019
472,CERTIFIED,2019-03-25,H-1B,SOFTWARE ENGINEER - DISTRIBUTED DATABASE SYSTEMS 20509.5.1,Y,"DMAI, INC.",LOS ANGELES,CA,90024,95638.0,Year,III,"LOS ANGELES, CA",2019
473,CERTIFIED,2019-03-26,H-1B,DATA OPERATIONS ANALYST,Y,"MOODY'S ANALYTICS, INC.",SAN FRANCISCO,CA,94105,88421.0,Year,II,"SAN FRANCISCO, CA",2019
474,CERTIFIED,2019-03-27,H-1B,DATABASE ADMINISTRATOR,Y,SUPERIOR SOFTWARE AND TECHNOLOGY SOLUTIONS LLC,NEW YORK,NY,10004,83512.0,Year,II,"NEW YORK, NY",2019
475,CERTIFIED,2019-03-27,H-1B,DATABASE ADMINISTRATOR,Y,SUPERIOR SOFTWARE AND TECHNOLOGY SOLUTIONS LLC,NEW YORK,NY,10004,83512.0,Year,II,"NEW YORK, NY",2019
476,CERTIFIED,2019-03-27,H-1B,MI DATA ASSOCIATE,Y,"POINT72, L.P.",NEW YORK,NY,10001,102856.0,Year,III,"NEW YORK, NY",2019
477,CERTIFIED,2019-03-27,H-1B,DATABASE ANALYST,Y,OMNIGON COMMUNICATIONS LLC,LOS ANGELES,CA,90067,74256.0,Year,II,"LOS ANGELES, CA",2019
478,CERTIFIED,2019-03-27,H-1B,"MANAGER, DATA PLATFORM ENGINEERING",Y,"PROSPER MARKETPLACE, INC.",SAN FRANCISCO,CA,94105,124946.0,Year,IV,"SAN FRANCISCO, CA",2019
479,CERTIFIED,2019-03-28,H-1B,DATABASE ADMINISTRATOR,Y,EXCEDON INC,NEW YORK,NY,10022,83512.0,Year,II,"NEW YORK, NY",2019
480,CERTIFIED,2019-03-28,H-1B,DATABASE ADMINISTRATOR,Y,EXCEDON INC,NEW YORK,NY,10022,83512.0,Year,II,"NEW YORK, NY",2019
481,CERTIFIED,2019-03-29,H-1B,SENIOR DATABASE ADMINISTRATOR,Y,"RALLY HEALTH, INC.",SAN FRANCISCO,CA,94107,124946.0,Year,IV,"SAN FRANCISCO, CA",2019
482,CERTIFIED,2019-03-29,H-1B,DATABASE ADMINISTRATOR,Y,"BEYONDSPRING PHARMACEUTICALS, INC.",NEW YORK,NY,10005,64168.0,Year,I,"NEW YORK, NY",2019
483,CERTIFIED,2019-03-29,H-1B,DATABASE ADMINISTRATOR/DATA SYSTEMS MANAGER,Y,"UNITED METHODIST WOMEN, NATIONAL OFFICE",NEW YORK,NY,10115,64168.0,Year,I,"NEW YORK, NY",2019
484,CERTIFIED,2019-04-01,H-1B,SR. ENTERPRISE DATA MANAGER,Y,"TWITTER, INC.",SAN FRANCISCO,CA,94103,124946.0,Year,IV,"SAN FRANCISCO, CA",2019
485,CERTIFIED,2019-04-01,H-1B,SQL DATABASE ADMINISTRATOR,Y,IPSOFT INCORPORATED,NEW YORK,NY,10007,64168.0,Year,I,"NEW YORK, NY",2019
486,CERTIFIED,2019-04-02,H-1B,SENIOR DATA ANALYST,Y,ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,NEW YORK,NY,10017,75275.0,Year,II,"NEW YORK, NY",2019
487,CERTIFIED,2019-04-05,H-1B,DATABASE ANALYST,Y,MARVELLTECH LLC,SAN FRANCISCO,CA,94104,88421.0,Year,II,"SAN FRANCISCO, CA",2019
488,CERTIFIED,2019-04-08,H-1B,DATABASE ADMINISTRATOR,Y,UTIS,NEW YORK,NY,10271,83512.0,Year,II,"NEW YORK, NY",2019
489,CERTIFIED,2019-04-10,H-1B,"ASSOCIATE, DATABASE MANAGEMENT ANALYST",Y,JPMORGAN CHASE & CO.,NEW YORK,NY,10001,83512.0,Year,II,"NEW YORK, NY",2019
490,CERTIFIED,2019-04-12,H-1B,SR. DATABASE ADMINISTRATOR,Y,"HOME BOX OFFICE, INC.",NEW YORK,NY,10001,122200.0,Year,IV,"NEW YORK, NY",2019
491,CERTIFIED,2019-04-17,H-1B,SENIOR ORACLE DATABASE ADMINISTRATOR,Y,ZAASS LLC,NEW YORK,NY,10013,83512.0,Year,II,"NEW YORK, NY",2019
492,CERTIFIED,2019-04-25,H-1B,ORACLE DATABASE DEVELOPER,Y,"SUMMITWORKS TECHNOLOGIES, INC.",NEW YORK,NY,10010,83512.0,Year,II,"NEW YORK, NY",2019
493,CERTIFIED,2019-04-26,H-1B,DATABASE ENGINEERING LEAD,Y,"SALESFORCE.COM, INC.",SAN FRANCISCO,CA,94105,124946.0,Year,IV,"SAN FRANCISCO, CA",2019
494,CERTIFIED,2019-04-29,H-1B,DATABASE DEVELOPER,Y,ISITE TECHNOLOGIES INC,NEW YORK,NY,10006,83512.0,Year,II,"NEW YORK, NY",2019
495,CERTIFIED,2019-05-13,H-1B,DATABASE DEVELOPER,Y,"COSTAR REALTY INFORMATION, INC.",LOS ANGELES,CA,90017,95638.0,Year,III,"LOS ANGELES, CA",2019
496,CERTIFIED,2019-05-13,H-1B,SENIOR DATABASE ADMINISISTRATOR,Y,"NYSE MARKET (DE), INC.",NEW YORK,NY,10005,122200.0,Year,IV,"NEW YORK, NY",2019
497,CERTIFIED,2019-05-16,H-1B,DATA ENGINEER II,Y,ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,NEW YORK,NY,10017,101795.0,Year,IV,"NEW YORK, NY",2019
498,CERTIFIED,2019-05-17,H-1B,DATABASE ADMINISTRATOR,Y,"AIT GLOBAL, INC.",NEW YORK,NY,10001,122200.0,Year,IV,"NEW YORK, NY",2019
499,CERTIFIED,2019-05-21,H-1B,DATABASE ADMINISTRATOR,Y,INTALENT LLC,SAN FRANCISCO,CA,94105,88421.0,Year,II,"SAN FRANCISCO, CA",2019
500,CERTIFIED,2019-05-21,H-1B,DATABASE ADMINISTRATOR,Y,PARAMOUNT SOFTWARE SOLUTIONS,LOS ANGELES,CA,90017,74256.0,Year,II,"LOS ANGELES, CA",2019
501,CERTIFIED,2019-05-24,H-1B,SR. DATABASE ENGINEER,Y,"ECLINICALWORKS, LLC",NEW YORK,NY,10005,83512.0,Year,II,"NEW YORK, NY",2019
502,CERTIFIED,2019-05-28,H-1B,SR. DATABASE ADMINISTRATOR,Y,"CYBERCUBE ANALYTICS, INC.",SAN FRANCISCO,CA,94108,124946.0,Year,IV,"SAN FRANCISCO, CA",2019
503,CERTIFIED,2019-05-30,H-1B,SENIOR DATA ENGINEER,Y,WE WORK MANAGEMENT LLC,NEW YORK,NY,10011,102856.0,Year,III,"NEW YORK, NY",2019
504,CERTIFIED,2019-06-13,H-1B,SENIOR DATABASE ENGINEER,Y,"PYRAMID TECHNOLOGY SOLUTIONS, INC",LOS ANGELES,CA,90028,74256.0,Year,II,"LOS ANGELES, CA",2019
505,CERTIFIED,2019-06-19,H-1B,DATABASE ADMINISTRATOR 2,Y,CAPGEMINI AMERICA INC,NEW YORK,NY,10005,83512.0,Year,II,"NEW YORK, NY",2019
506,CERTIFIED,2019-06-20,H-1B,SQL SERVER DATABASE ADMINISTRATOR,Y,JSMN INTERNATIONAL INC.,NEW YORK,NY,10003,83512.0,Year,II,"NEW YORK, NY",2019
507,CERTIFIED,2019-07-05,H-1B,DATABASE ANALYST,Y,"MARLABS, INC",NEW YORK,NY,10010,83512.0,Year,II,"NEW YORK, NY",2019
508,CERTIFIED,2019-07-15,H-1B,SR. DATABASE ADMINISTRATOR (SQL AND PRODUCTION SUPPORT),Y,TOPGOLF,SAN FRANCISCO,CA,94111,128856.0,Year,IV,"SAN FRANCISCO, CA",2019
509,CERTIFIED,2019-07-16,H-1B,SR. DATABASE ENGINEER,Y,"TWITTER, INC.",SAN FRANCISCO,CA,94103,128856.0,Year,IV,"SAN FRANCISCO, CA",2019
510,CERTIFIED,2019-07-16,H-1B,"VICE PRESIDENT, DATA MANAGEMENT",Y,"APPLIED PREDICTIVE TECHNOLOGIES, INC.",SAN FRANCISCO,CA,94105,128856.0,Year,IV,"SAN FRANCISCO, CA",2019
511,CERTIFIED-WITHDRAWN,2019-07-17,H-1B,SQL DATABASE ADMINISTRATOR (SQL DBA),Y,SOFTWARE PROGRAMMING GROUP LLC,NEW YORK,NY,10022,86528.0,Year,II,"NEW YORK, NY",2019
512,CERTIFIED,2019-07-17,H-1B,SR. DATABASE ENGINEER,Y,"TWITTER, INC.",SAN FRANCISCO,CA,94103,128856.0,Year,IV,"SAN FRANCISCO, CA",2019
513,CERTIFIED,2019-07-18,H-1B,DATABASE ADMINISTRATOR,Y,"RELIABLE SOFTWARE RESOURCES, INC.",LOS ANGELES,CA,90071,94890.0,Year,III,"LOS ANGELES, CA",2019
514,CERTIFIED,2019-08-02,H-1B,DATABASE ADMINISTRATOR,Y,"REVOLUTION STAFFING, INC.",NEW YORK,NY,10019,127982.0,Year,IV,"NEW YORK, NY",2019
515,CERTIFIED,2019-08-16,H-1B,DATABASE ADMINISTRATOR,Y,"REVOLUTION STAFFING, INC.",NEW YORK,NY,10019,127982.0,Year,IV,"NEW YORK, NY",2019
516,CERTIFIED,2019-08-16,H-1B,DATABASE ADMINISTRATOR IV,Y,"CREDIT KARMA, INC.",SAN FRANCISCO,CA,94102,107661.0,Year,III,"SAN FRANCISCO, CA",2019
517,CERTIFIED,2019-08-23,H-1B,DATABASE ADMINISTRATOR,Y,3K TECHNOLOGIES LLC,LOS ANGELES,CA,90045-2659,94890.0,Year,III,"LOS ANGELES, CA",2019
518,CERTIFIED,2019-08-30,H-1B,ORACLE DATABASE ADMINISTRATOR,Y,IPSOFT INCORPORATED,NEW YORK,NY,10007,107245.0,Year,III,"NEW YORK, NY",2019
519,CERTIFIED,2019-08-30,H-1B,DATABASE DEVELOPER,Y,"INFOTECH SPECTRUM, INC",NEW YORK,NY,10007,107245.0,Year,III,"NEW YORK, NY",2019
520,CERTIFIED,2019-09-04,H-1B,SENIOR DATABASE OPERATIONS ENGINEER,Y,"PAYPAL, INC.",SAN FRANCISCO,CA,94107,128856.0,Year,IV,"SAN FRANCISCO, CA",2019
521,CERTIFIED,2019-09-04,H-1B,DATABASE ADMINISTRATOR,Y,"COMPUNNEL SOFTWARE GROUP, INC.",NEW YORK,NY,10165,86528.0,Year,II,"NEW YORK, NY",2019
522,CERTIFIED,2019-09-06,H-1B,MS SQL DATABASE ADMINISTRATOR,Y,"FOREVER 21, INC.",LOS ANGELES,CA,90031,74381.0,Year,II,"LOS ANGELES, CA",2019
523,CERTIFIED,2019-09-13,H-1B,DATA STRATEGY & STANDARD PARTNER,Y,"QBE AMERICAS, INC.",NEW YORK,NY,10041,127982.0,Year,IV,"NEW YORK, NY",2019
524,CERTIFIED,2019-09-18,H-1B,DATABASE ADMINISTRATOR,Y,"MUTEX SYSTEMS, INC.",NEW YORK,NY,10003,107245.0,Year,III,"NEW YORK, NY",2019
525,CERTIFIED,2019-09-27,H-1B,DATABASE ENGINEERING SENIOR,Y,"SALESFORCE.COM, INC.",SAN FRANCISCO,CA,94105,128856.0,Year,IV,"SAN FRANCISCO, CA",2019
526,WITHDRAWN,2019-01-17,H-1B,DATA ANALYST 2,Y,CAPGEMINI AMERICA INC,NEW YORK,NY,10112,74443.0,Year,II,"NEW YORK, NY",2019
527,WITHDRAWN,2019-03-27,H-1B,DATA ANALYST,Y,"SAVI TECHNOLOGIES, INC.",SAN FRANCISCO,CA,94111,73000.0,Year,I,"SAN FRANCISCO, CA",2019
528,WITHDRAWN,2019-07-16,H-1B,DATA ANALYST,Y,SUPERLOGIX INC,NEW YORK,NY,10005,77750.0,Year,II,"NEW YORK, NY",2019
529,CERTIFIED,2019-01-11,H-1B,SENIOR DATA ANALYST-BUSINESS INTELLIGENCE,Y,"FLORENT AI, INC.",NEW YORK,NY,10031,74443.0,Year,II,"NEW YORK, NY",2019
530,CERTIFIED-WITHDRAWN,2019-01-17,H-1B,"SENIOR DATA ARCHITECT, BUSINESS INTELLIGENCE",Y,SIRIUS XM RADIO INC.,NEW YORK,NY,10001,106954.0,Year,IV,"NEW YORK, NY",2019
531,CERTIFIED,2019-01-24,H-1B,DATA ANALYST 2,Y,CAPGEMINI AMERICA INC,NEW YORK,NY,10112,74443.0,Year,II,"NEW YORK, NY",2019
532,CERTIFIED,2019-01-28,H-1B,MEDIA DATA & REPORTING ANALYST (15-1199.08),Y,CONVERGE DIRECT LLC,NEW YORK,NY,10016,51064.0,Year,I,"NEW YORK, NY",2019
533,CERTIFIED,2019-02-01,H-1B,DATA ENGINEER,Y,"FACEBOOK, INC.",NEW YORK,NY,10003,74443.0,Year,II,"NEW YORK, NY",2019
534,CERTIFIED,2019-02-04,H-1B,DATA ANALYST,Y,"COMPREHENSIVE RESOURCES, INC.",NEW YORK,NY,10003,74443.0,Year,II,"NEW YORK, NY",2019
535,CERTIFIED,2019-02-05,H-1B,DATA SCIENTIST,Y,"FACEBOOK, INC.",NEW YORK,NY,10003,74443.0,Year,II,"NEW YORK, NY",2019
536,CERTIFIED,2019-02-06,H-1B,DATA ANALYST 2,Y,CAPGEMINI AMERICA INC,NEW YORK,NY,10005,74443.0,Year,II,"NEW YORK, NY",2019
537,CERTIFIED,2019-02-06,H-1B,SENIOR DATA STRATEGY ANALYST,Y,NEUSTAR INFORMATION SERVICES,NEW YORK,NY,10017,97843.0,Year,III,"NEW YORK, NY",2019
538,CERTIFIED,2019-02-06,H-1B,DATA ANALYST 3,Y,CAPGEMINI AMERICA INC,NEW YORK,NY,10004,97843.0,Year,III,"NEW YORK, NY",2019
539,CERTIFIED,2019-02-07,H-1B,DATA ANALYST 3,Y,CAPGEMINI AMERICA INC,NEW YORK,NY,10004,97843.0,Year,III,"NEW YORK, NY",2019
540,CERTIFIED,2019-02-07,H-1B,DATA ANALYST,Y,"CISCO SYSTEMS, INC.",NEW YORK,NY,10119,97843.0,Year,III,"NEW YORK, NY",2019
541,CERTIFIED-WITHDRAWN,2019-02-11,H-1B,"ASSOCIATE, DATA ANALYST",Y,JPMORGAN CHASE & CO.,NEW YORK,NY,10036,74443.0,Year,II,"NEW YORK, NY",2019
542,CERTIFIED,2019-02-12,H-1B,DATA ENGINEER,Y,"FACEBOOK, INC.",NEW YORK,NY,10003,97843.0,Year,III,"NEW YORK, NY",2019
543,CERTIFIED,2019-02-22,H-1B,DATA ANALYST 2,Y,CAPGEMINI AMERICA INC,NEW YORK,NY,10003,74443.0,Year,II,"NEW YORK, NY",2019
544,CERTIFIED,2019-02-22,H-1B,DATA ANALYST,Y,"SYMBIOUN TECHNOLOGIES, INC.",NEW YORK,NY,10019,74443.0,Year,II,"NEW YORK, NY",2019
545,CERTIFIED,2019-02-25,H-1B,DATA WAREHOUSE SPECIALIST,Y,TATA CONSULTANCY SERVICES LIMITED,NEW YORK,NY,10281,74443.0,Year,II,"NEW YORK, NY",2019
546,CERTIFIED,2019-02-25,H-1B,"DATA SCIENTIST, ANALYTICS AND DATA",Y,"WILLIAMS-SONOMA, INC.",SAN FRANCISCO,CA,94111,94266.0,Year,II,"SAN FRANCISCO, CA",2019
547,CERTIFIED,2019-02-25,H-1B,"SENIOR DATA SCIENTIST, CUSTOMER ANALYTICS",Y,"FUNDING CIRCLE USA, INC.",SAN FRANCISCO,CA,94111,118394.0,Year,III,"SAN FRANCISCO, CA",2019
548,CERTIFIED,2019-02-26,H-1B,DATA ANALYST 2,Y,CAPGEMINI AMERICA INC,NEW YORK,NY,10019,74443.0,Year,II,"NEW YORK, NY",2019
549,CERTIFIED,2019-02-26,H-1B,"ASSOCIATE, MACHINE LEARNING DATA SCIENTIST",Y,JPMORGAN CHASE & CO.,NEW YORK,NY,10001,74443.0,Year,II,"NEW YORK, NY",2019
550,CERTIFIED,2019-02-26,H-1B,DATA WAREHOUSE SPECIALIST,Y,TATA CONSULTANCY SERVICES LIMITED,NEW YORK,NY,10004,74443.0,Year,II,"NEW YORK, NY",2019
